2013 Federal Election Senate First Preferences By Polling Place for Division 192 [Event:17496 Phase:FinalResults Generated:2014-10-28T11:24:22 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,192,Bass,8288,Newnham,A,25049,0,A Ticket Votes,Country Alliance,12
TAS,192,Bass,8288,Newnham,A,23947,1,"ARNOL, Cheryl",Country Alliance,2
TAS,192,Bass,8288,Newnham,A,23950,2,"GARTH, Debra",Country Alliance,0
TAS,192,Bass,8288,Newnham,B,25058,0,B Ticket Votes,Liberal Democrats,65
TAS,192,Bass,8288,Newnham,B,24825,1,"MEAD, Clinton",Liberal Democrats,3
TAS,192,Bass,8288,Newnham,B,24828,2,"LLOYD, Katrina",Liberal Democrats,0
TAS,192,Bass,8288,Newnham,C,25045,0,C Ticket Votes,Australian Labor Party,1082
TAS,192,Bass,8288,Newnham,C,23484,1,"BROWN, Carol",Australian Labor Party,24
TAS,192,Bass,8288,Newnham,C,23491,2,"BILYK, Catryna",Australian Labor Party,2
TAS,192,Bass,8288,Newnham,C,23494,3,"THORP, Lin",Australian Labor Party,11
TAS,192,Bass,8288,Newnham,C,23496,4,"DOWLING, John",Australian Labor Party,8
TAS,192,Bass,8288,Newnham,D,25050,0,D Ticket Votes,Rise Up Australia Party,6
TAS,192,Bass,8288,Newnham,D,23785,1,"LAMONT, Philip Murray",Rise Up Australia Party,1
TAS,192,Bass,8288,Newnham,D,23790,2,"GATHERCOLE, Peter",Rise Up Australia Party,0
TAS,192,Bass,8288,Newnham,E,25042,0,E Ticket Votes,Liberal,744
TAS,192,Bass,8288,Newnham,E,23289,1,"COLBECK, Richard",Liberal,9
TAS,192,Bass,8288,Newnham,E,23290,2,"BUSHBY, David",Liberal,10
TAS,192,Bass,8288,Newnham,E,23292,3,"CHANDLER, Sally",Liberal,1
TAS,192,Bass,8288,Newnham,E,23295,4,"COURTNEY, Sarah",Liberal,1
TAS,192,Bass,8288,Newnham,F,25046,0,F Ticket Votes,Palmer United Party,179
TAS,192,Bass,8288,Newnham,F,23538,1,"LAMBIE, Jacqui",Palmer United Party,11
TAS,192,Bass,8288,Newnham,F,23541,2,"DEAKIN, Kevin John",Palmer United Party,7
TAS,192,Bass,8288,Newnham,G,25057,0,G Ticket Votes,Australian Christians,19
TAS,192,Bass,8288,Newnham,G,24786,1,"SWARTS, Kevin",Australian Christians,2
TAS,192,Bass,8288,Newnham,G,24789,2,"JONGELING, Ans",Australian Christians,0
TAS,192,Bass,8288,Newnham,H,25062,0,H Ticket Votes,DLP Democratic Labour,37
TAS,192,Bass,8288,Newnham,H,24836,1,"FERRI, Robyne",DLP Democratic Labour,0
TAS,192,Bass,8288,Newnham,H,24840,2,"McNAMARA, Glen Anthony",DLP Democratic Labour,0
TAS,192,Bass,8288,Newnham,I,25054,0,I Ticket Votes,Pirate Party,18
TAS,192,Bass,8288,Newnham,I,24506,1,"RANDLE, Thomas",Pirate Party,2
TAS,192,Bass,8288,Newnham,I,24508,2,"STOREY, Thomas",Pirate Party,0
TAS,192,Bass,8288,Newnham,J,25044,0,J Ticket Votes,Australian Greens,79
TAS,192,Bass,8288,Newnham,J,23448,1,"WHISH-WILSON, Peter",Australian Greens,28
TAS,192,Bass,8288,Newnham,J,23450,2,"BURNET, Helen",Australian Greens,1
TAS,192,Bass,8288,Newnham,J,23463,3,"ANN, Penelope",Australian Greens,1
TAS,192,Bass,8288,Newnham,K,25059,0,K Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,6
TAS,192,Bass,8288,Newnham,K,24832,1,"OWEN, Matt",Help End Marijuana Prohibition (HEMP) Party,1
TAS,192,Bass,8288,Newnham,K,24834,2,"REEVES, John",Help End Marijuana Prohibition (HEMP) Party,0
TAS,192,Bass,8288,Newnham,L,25041,0,L Ticket Votes,Shooters and Fishers,23
TAS,192,Bass,8288,Newnham,L,23154,1,"ALLEN, Matthew",Shooters and Fishers,2
TAS,192,Bass,8288,Newnham,L,23155,2,"BROADBY, Shane",Shooters and Fishers,0
TAS,192,Bass,8288,Newnham,M,25047,0,M Ticket Votes,Australian Independents,16
TAS,192,Bass,8288,Newnham,M,23695,1,"SOLOMON, Neville Ward",Australian Independents,1
TAS,192,Bass,8288,Newnham,M,23698,2,"WOOD, Steven Keith",Australian Independents,2
TAS,192,Bass,8288,Newnham,N,25063,0,N Ticket Votes,Sex Party,43
TAS,192,Bass,8288,Newnham,N,24906,1,"SWAN, Robbie",Sex Party,1
TAS,192,Bass,8288,Newnham,N,24909,2,"EALES, Liam",Sex Party,0
TAS,192,Bass,8288,Newnham,O,25055,0,O Ticket Votes,Senator Online (Internet Voting Bills/Issues),0
TAS,192,Bass,8288,Newnham,O,24516,1,"BULLARD, David",Senator Online (Internet Voting Bills/Issues),0
TAS,192,Bass,8288,Newnham,O,24517,2,"WIENER, Sven",Senator Online (Internet Voting Bills/Issues),0
TAS,192,Bass,8288,Newnham,P,25052,0,P Ticket Votes,Katter's Australian Party,10
TAS,192,Bass,8288,Newnham,P,24274,1,"HERBERT, Geoff",Katter's Australian Party,0
TAS,192,Bass,8288,Newnham,P,24310,2,"ROLLS, Joanne",Katter's Australian Party,0
TAS,192,Bass,8288,Newnham,Q,25053,0,Q Ticket Votes,No Carbon Tax Climate Sceptics,1
